id,type,DOM,sentence,surprisal_list,surprisal_obj
32,0,1,Martín buscó a la médica en el hospital durante dos horas.,"[('ĠbuscÃ³', 12.08257096744507), ('Ġa', 3.8997850324029795), ('Ġla', 4.621132552847461), ('ĠmÃ©dica', 6.086369703750314), ('Ġen', 2.06260306627094), ('Ġel', 1.318713435812568), ('Ġhospital', 1.7582845810834242), ('Ġdurante', 5.860948603611414), ('Ġdos', 2.5247163215556863), 0.9691346203627889]",6.086369703750314
32,1,1,Martín buscó a una médica en el hospital durante dos horas.,"[('ĠbuscÃ³', 12.08257096744507), ('Ġa', 3.8997850324029795), ('Ġuna', 6.401959243944775), ('ĠmÃ©dica', 5.184685303194712), ('Ġen', 2.8177637517362566), ('Ġel', 1.4257884583785458), ('Ġhospital', 2.592342651597356), ('Ġdurante', 7.303643644500378), ('Ġdos', 3.1558954019446075), 0.6892954577684818]",5.184685303194712
32,3,0,Martín buscó la médica en el hospital durante dos horas.,"[('ĠbuscÃ³', 12.08257096744507), ('Ġla', 4.621132552847461), ('ĠmÃ©dica', 14.336781968834075), ('Ġen', 2.2992952214167857), ('Ġel', 1.217273940750063), ('Ġhospital', 1.7357424710695342), ('Ġdurante', 6.8978856642503565), ('Ġdos', 2.412005771486236), 0.8502602120864154]",14.336781968834075
32,4,0,Martín buscó una médica en el hospital durante dos horas.,"[('ĠbuscÃ³', 12.08257096744507), ('Ġuna', 4.26045879262522), ('ĠmÃ©dica', 13.615434448389593), ('Ġen', 2.975558521833487), ('Ġel', 1.3412555458264581), ('Ġhospital', 2.5359873765626313), ('Ġdurante', 7.889738504861519), ('Ġdos', 2.5134452665487412), 1.403246348364656]",13.615434448389593
32,2,1,Martín buscó a la escalera en el hospital durante dos horas.,"[('ĠbuscÃ³', 12.08257096744507), ('Ġa', 3.8997850324029795), ('Ġla', 4.621132552847461), ('Ġescalera', 8.02499116494486), ('Ġen', 5.3650221833058325), ('Ġel', 1.5666766459653587), ('Ġhospital', 17.04183517050088), ('Ġdurante', 8.971759785528242), ('Ġdos', 4.530964112791901), 0.9562785732454921]",8.02499116494486
32,5,0,Martín buscó la escalera en el hospital durante dos horas.,"[('ĠbuscÃ³', 12.08257096744507), ('Ġla', 4.621132552847461), ('Ġescalera', 4.874709276724414), ('Ġen', 5.612985393458623), ('Ġel', 2.5472584315695763), ('Ġhospital', 15.959813889834159), ('Ġdurante', 9.061928225583802), ('Ġdos', 4.10266402252799), 0.9858650926387229]",4.874709276724414
48,0,1,Samuel descubrió a la infiltrada en el museo en pocas horas.,"[('ĠdescubriÃ³', 9.4251849359118), ('Ġa', 8.746338685389341), ('Ġla', 4.3055430126530005), ('Ġinfiltrada', 8.76888079540323), ('Ġen', 2.975558521833487), ('Ġel', 0.9636752030937998), ('Ġmuseo', 3.5165691621668485), ('Ġen', 6.401959243944775), ('Ġpocas', 8.11515960500042), 0.8326491886380639]",8.76888079540323
48,1,1,Samuel descubrió a una infiltrada en el museo en pocas horas.,"[('ĠdescubriÃ³', 9.4251849359118), ('Ġa', 8.746338685389341), ('Ġuna', 5.567901173430843), ('Ġinfiltrada', 7.903827323620201), ('Ġen', 1.1890963032327004), ('Ġel', 1.1101989181840852), ('Ġmuseo', 4.14774824255577), ('Ġen', 7.078222544361477), ('Ġpocas', 8.611086025306001), 0.856600180527822]",7.903827323620201
48,3,0,Samuel descubrió la infiltrada en el museo en pocas horas.,"[('ĠdescubriÃ³', 9.4251849359118), ('Ġla', 6.041285483722534), ('Ġinfiltrada', 13.795771328500713), ('Ġen', 2.355650496451511), ('Ġel', 1.1609186657153379), ('Ġmuseo', 3.8321587023613093), ('Ġen', 5.860948603611414), ('Ġpocas', 8.11515960500042), 0.7917916142378882]",13.795771328500713
48,4,0,Samuel descubrió una infiltrada en el museo en pocas horas.,"[('ĠdescubriÃ³', 9.4251849359118), ('Ġuna', 4.395711452708561), ('Ġinfiltrada', 14.697455729056315), ('Ġen', 1.4088818758681283), ('Ġel', 1.3581621283368757), ('Ġmuseo', 3.5165691621668485), ('Ġen', 6.942969884278137), ('Ġpocas', 8.836507125444902), 1.0932923356736677]",14.697455729056315
48,2,1,Samuel descubrió a la tabla en el museo en pocas horas.,"[('ĠdescubriÃ³', 9.4251849359118), ('Ġa', 8.746338685389341), ('Ġla', 4.3055430126530005), ('Ġtabla', 13.976108208611834), ('Ġen', 4.508422002778011), ('Ġel', 1.0763857531632501), ('Ġmuseo', 3.8321587023613093), ('Ġen', 6.221622363833655), ('Ġpocas', 9.648023085944944), 2.3584682602032467]",13.976108208611834
48,5,0,Samuel descubrió la tabla en el museo en pocas horas.,"[('ĠdescubriÃ³', 9.428707140601471), ('Ġla', 6.041285483722534), ('Ġtabla', 9.738191526000504), ('Ġen', 6.807717224194796), ('Ġel', 1.9949767362292699), ('Ġmuseo', 3.6067376022224087), ('Ġen', 6.1314539237780945), ('Ġpocas', 9.918528406111625), 2.490903156534851]",9.738191526000504
31,0,1,Miguel recibió a la invitada en la casa en un día.,"[('ĠrecibiÃ³', 6.221622363833655), ('Ġa', 9.783275746028284), ('Ġla', 6.807717224194796), ('Ġinvitada', 7.754485844778179), ('Ġen', 1.7582845810834242), ('Ġla', 0.9636752030937998), ('Ġcasa', 7.168390984417037), ('Ġen', 13.525266008334032), ('Ġun', 3.2460638420001677), 8.442020200201824]",7.754485844778179
31,1,1,Miguel recibió a una invitada en la casa en un día.,"[('ĠrecibiÃ³', 6.221622363833655), ('Ġa', 9.783275746028284), ('Ġuna', 6.266706583861435), ('Ġinvitada', 3.501423682001266), ('Ġen', 3.6067376022224087), ('Ġla', 8.836507125444902), ('Ġcasa', 0.6424501353958665), ('Ġen', 11.721897207222828), ('Ġun', 3.9674113624446496), 6.965511994292027]",3.501423682001266
31,3,0,Miguel recibió la invitada en la casa en un día.,"[('ĠrecibiÃ³', 6.221622363833655), ('Ġla', 4.553506222805791), ('Ġinvitada', 15.689308569667476), ('Ġen', 5.815864383583634), ('Ġla', 2.1640425613334453), ('Ġcasa', 3.6292797122362987), ('Ġen', 14.156445088722954), ('Ġun', 3.2009796219723876), 7.8108411198129035]",15.689308569667476
31,4,0,Miguel recibió una invitada en la casa en un día.,"[('ĠrecibiÃ³', 6.221622363833655), ('Ġuna', 1.679387196034809), ('Ġinvitada', 14.359324078847965), ('Ġen', 4.14774824255577), ('Ġla', 6.086369703750314), ('Ġcasa', 0.9974883681146349), ('Ġen', 10.775128586639445), ('Ġun', 5.0494326431113725), 6.723184311642708]",14.359324078847965
31,2,1,Miguel recibió a la caja en la casa en un día.,"[('ĠrecibiÃ³', 6.221622363833655), ('Ġa', 9.783275746028284), ('Ġla', 6.807717224194796), ('Ġcaja', 7.179662039423983), ('Ġen', 4.711300992903022), ('Ġla', 2.378192606465401), ('Ġcasa', 5.0494326431113725), ('Ġen', 8.3856649251671), ('Ġun', 3.4714849421390683), 6.480856628993391]",7.179662039423983
31,5,0,Miguel recibió la caja en la casa en un día.,"[('ĠrecibiÃ³', 6.221622363833655), ('Ġla', 4.553506222805791), ('Ġcaja', 5.004348423083592), ('Ġen', 5.071974753125263), ('Ġla', 3.2460638420001677), ('Ġcasa', 3.336232282055728), ('Ġen', 9.963612626139405), ('Ġun', 4.19283246258355), 4.880366818007197]",5.004348423083592
37,0,1,Isabel vió a la estudiante desde su ventana durante una mañana.,"[('ĠviÃ³', 13.637976558403484), ('Ġa', 1.6230319210000839), ('Ġla', 7.348727864528158), ('Ġestudiante', 6.695006674125346), ('Ġdesde', 10.008696846167185), ('Ġsu', 3.1784375119584976), ('Ġventana', 2.1527715063265003), ('Ġdurante', 9.287349325722703), ('Ġuna', 4.643674662861351), 4.632403607854406]",6.695006674125346
37,1,1,Isabel vió a una estudiante desde su ventana durante una mañana.,"[('ĠviÃ³', 13.637976558403484), ('Ġa', 1.6230319210000839), ('Ġuna', 6.447043463972555), ('Ġestudiante', 7.6417752947087285), ('Ġdesde', 12.984255368000671), ('Ġsu', 2.1640425613334453), ('Ġventana', 2.01751884624316), ('Ġdurante', 8.926675565500462), ('Ġuna', 4.801469432958582), 4.006860054968957]",7.6417752947087285
37,3,0,Isabel vió la estudiante desde su ventana durante una mañana.,"[('ĠviÃ³', 13.637976558403484), ('Ġla', 5.229769523222492), ('Ġestudiante', 12.488328947695091), ('Ġdesde', 9.783275746028284), ('Ġsu', 4.01249558247243), ('Ġventana', 2.626155816618191), ('Ġdurante', 9.828359966056064), ('Ġuna', 4.26045879262522), 4.350627232680781]",12.488328947695091
37,4,0,Isabel vió una estudiante desde su ventana durante una mañana.,"[('ĠviÃ³', 13.637976558403484), ('Ġuna', 2.7050532016668063), ('Ġestudiante', 14.607287289000755), ('Ġdesde', 14.967961049222996), ('Ġsu', 2.8853900817779268), ('Ġventana', 2.412005771486236), ('Ġdurante', 9.648023085944944), ('Ġuna', 4.01249558247243), 4.049126511245001]",14.607287289000755
37,2,1,Isabel vió a la tormenta desde su ventana durante una mañana.,"[('ĠviÃ³', 13.637976558403484), ('Ġa', 1.6230319210000839), ('Ġla', 7.348727864528158), ('Ġtormenta', 5.455190623361393), ('Ġdesde', 1.7695556360903693), ('Ġsu', 3.358774392069618), ('Ġventana', 1.3581621283368757), ('Ġdurante', 10.053781066194965), ('Ġuna', 4.801469432958582), 4.886002345510669]",5.455190623361393
37,5,0,Isabel vió la tormenta desde su ventana durante una mañana.,"[('ĠviÃ³', 13.637976558403484), ('Ġla', 5.229769523222492), ('Ġtormenta', 3.696906042277969), ('Ġdesde', 2.7952216417223665), ('Ġsu', 3.020642741861267), ('Ġventana', 1.5779477009723037), ('Ġdurante', 10.234117946306085), ('Ġuna', 4.711300992903022), 5.094516863139153]",3.696906042277969
12,0,1,Paula abatió a la contrincante en el ring en pocos minutos.,"[('ĠabatiÃ³', 11.586644547139487), ('Ġa', 2.7050532016668063), ('Ġla', 4.598590442833571), ('Ġcontrincante', 4.125206132541879), ('Ġen', 3.2009796219723876), ('Ġel', 0.7889738504861519), ('Ġring', 7.6192331846948385), ('Ġen', 7.889738504861519), ('Ġpocos', 5.094516863139153), 1.524410189689315]",4.125206132541879
12,1,1,Paula abatió a una contrincante en el ring en pocos minutos.,"[('ĠabatiÃ³', 11.586644547139487), ('Ġa', 2.7050532016668063), ('Ġuna', 5.319937963278052), ('Ġcontrincante', 5.9886872270234575), ('Ġen', 2.2316688913751155), ('Ġel', 1.2567226332743706), ('Ġring', 5.207227413208602), ('Ġen', 7.483980524611498), ('Ġpocos', 6.272320097585597), 1.6652983772761278]",5.9886872270234575
12,3,0,Paula abatió la contrincante en el ring en pocos minutos.,"[('ĠabatiÃ³', 11.586644547139487), ('Ġla', 4.328085122666891), ('Ġcontrincante', 6.179942941672556), ('Ġen', 3.2235217319862777), ('Ġel', 0.6509034266510753), ('Ġring', 6.1314539237780945), ('Ġen', 7.934822724889299), ('Ġpocos', 4.869095763000252), 1.5807654647240401]",6.179942941672556
12,4,0,Paula abatió una contrincante en el ring en pocos minutos.,"[('ĠabatiÃ³', 11.586644547139487), ('Ġuna', 4.508422002778011), ('Ġcontrincante', 7.709401624750399), ('Ġen', 1.9837056812223248), ('Ġel', 1.00875942312158), ('Ġring', 5.860948603611414), ('Ġen', 7.574148964667058), ('Ġpocos', 6.272320097585597), 1.6624806135243917]",7.709401624750399
12,2,1,Paula abatió a la resistencia en el ring en pocos minutos.,"[('ĠabatiÃ³', 11.586644547139487), ('Ġa', 2.7050532016668063), ('Ġla', 4.598590442833571), ('Ġresistencia', 5.911646337363356), ('Ġen', 4.23791668261133), ('Ġel', 2.04006095625705), ('Ġring', 14.246613528778514), ('Ġen', 7.033138324333697), ('Ġpocos', 5.3255514770022145), 1.0707502256597776]",5.911646337363356
12,5,0,Paula abatió la resistencia en el ring en pocos minutos.,"[('ĠabatiÃ³', 11.620457712160324), ('Ġla', 4.508422002778011), ('Ġresistencia', 5.3030093669883245), ('Ġen', 5.635527503472513), ('Ġel', 1.8597240761459295), ('Ġring', 13.885939768556273), ('Ġen', 7.033138324333697), ('Ġpocos', 5.6862252372244555), 1.3637976558403482]",5.3030093669883245
2,0,1,Simón pateó a la jugadora en la cancha en un instante.,"[('ĠpateÃ³', 10.715016293269073), ('Ġa', 7.709401624750399), ('Ġla', 3.1558954019446075), ('Ġjugadora', 7.078222544361477), ('Ġen', 5.635527503472513), ('Ġla', 1.042572588142415), ('Ġcancha', 4.621132552847461), ('Ġen', 9.107012445611582), ('Ġun', 0.8791422905417121), 4.869095763000252]",7.078222544361477
2,3,0,Simón pateó la jugadora en la cancha en un instante.,"[('ĠpateÃ³', 10.715016293269073), ('Ġla', 3.381316502083508), ('Ġjugadora', 13.299844908195132), ('Ġen', 4.688758882889132), ('Ġla', 1.3581621283368757), ('Ġcancha', 5.641141017196675), ('Ġen', 8.52091758525044), ('Ġun', 0.9242265105694922), 5.3650221833058325]",13.299844908195132
2,2,1,Simón pateó a la pelota en la cancha en un instante.,"[('ĠpateÃ³', 10.715016293269073), ('Ġa', 7.709401624750399), ('Ġla', 3.1558954019446075), ('Ġpelota', 0.016730472275934025), ('Ġen', 5.680611723500293), ('Ġla', 2.7050532016668063), ('Ġcancha', 1.668116141027864), ('Ġen', 9.377517765778263), ('Ġun', 1.7920977461042593), 2.9304743018057073]",0.016730472275934025
2,5,0,Simón pateó la pelota en la cancha en un instante.,"[('ĠpateÃ³', 10.715016293269073), ('Ġla', 3.381316502083508), ('Ġpelota', 0.005613513724162074), ('Ġen', 5.567901173430843), ('Ġla', 2.7614084767015314), ('Ġcancha', 1.2623581607778431), ('Ġen', 8.52091758525044), ('Ġun', 2.04006095625705), 2.990586595176081]",0.005613513724162074
38,0,1,Unai amó a la jovencita en su pueblo durante varios años.,"[('ĠamÃ³', 20.91907809288997), ('Ġa', 6.041285483722534), ('Ġla', 4.418253562722451), ('Ġjovencita', 2.795221641722367), ('Ġen', 6.8978856642503565), ('Ġsu', 5.094516863139153), ('Ġpueblo', 7.213475204444817), ('Ġdurante', 10.008696846167185), ('Ġvarios', 7.529064744639278), 0.7428329690514707]",2.795221641722367
38,3,0,Unai amó la jovencita en su pueblo durante varios años.,"[('ĠamÃ³', 20.82890965283441), ('Ġla', 9.287349325722703), ('Ġjovencita', 4.207860535926144), ('Ġen', 6.086369703750314), ('Ġsu', 6.582296124055896), ('Ġpueblo', 7.303643644500378), ('Ġdurante', 9.332433545750483), ('Ġvarios', 6.852801444222576), 0.6755588594787676]",4.207860535926144
38,2,1,Unai amó a la vida en su pueblo durante varios años.,"[('ĠamÃ³', 20.82890965283441), ('Ġa', 5.860948603611414), ('Ġla', 4.328085122666891), ('Ġvida', 5.860948603611414), ('Ġen', 6.447043463972555), ('Ġsu', 3.6292797122362987), ('Ġpueblo', 9.287349325722703), ('Ġdurante', 11.406307667028367), ('Ġvarios', 9.738191526000504), 0.5396017584574931]",5.860948603611414
38,5,0,Unai amó la vida en su pueblo durante varios años.,"[('ĠamÃ³', 20.82890965283441), ('Ġla', 9.287349325722703), ('Ġvida', 3.313690172041838), ('Ġen', 4.328085122666891), ('Ġsu', 4.05757980250021), ('Ġpueblo', 5.860948603611414), ('Ġdurante', 10.865297026695005), ('Ġvarios', 9.918528406111625), 0.48676868811243834]",3.313690172041838
35,0,1,Carlos vigiló a la niña en la habitación durante unas horas.,"[('ĠvigilÃ³', 13.142050138097902), ('Ġa', 6.672464564111456), ('Ġla', 4.26045879262522), ('ĠniÃ±a', 0.9580396755903273), ('Ġen', 4.463337782750231), ('Ġla', 1.4032463483646558), ('ĠhabitaciÃ³n', 2.998100631847377), ('Ġdurante', 4.598590442833571), ('Ġunas', 11.180886566889466), 0.3761714608567903]",0.9580396755903273
35,1,1,Carlos vigiló a una niña en la habitación durante unas horas.,"[('ĠvigilÃ³', 13.142050138097902), ('Ġa', 6.672464564111456), ('Ġuna', 7.529064744639278), ('ĠniÃ±a', 1.1609186657153379), ('Ġen', 5.229769523222492), ('Ġla', 1.3130779083090955), ('ĠhabitaciÃ³n', 6.041285483722534), ('Ġdurante', 3.5391112721807385), ('Ġunas', 12.62358160777843), 0.4804287196710318]",1.1609186657153379
35,3,0,Carlos vigiló la niña en la habitación durante unas horas.,"[('ĠvigilÃ³', 13.142050138097902), ('Ġla', 4.328085122666891), ('ĠniÃ±a', 6.407572757668937), ('Ġen', 4.688758882889132), ('Ġla', 1.0763857531632501), ('ĠhabitaciÃ³n', 3.403858612097398), ('Ġdurante', 4.03503769248632), ('Ġunas', 10.775128586639445), 0.33742720927041675]",6.407572757668937
35,4,0,Carlos vigiló una niña en la habitación durante unas horas.,"[('ĠvigilÃ³', 13.142050138097902), ('Ġuna', 7.033138324333697), ('ĠniÃ±a', 6.942969884278137), ('Ġen', 4.485879892764121), ('Ġla', 1.634302976007029), ('ĠhabitaciÃ³n', 5.7707801635558535), ('Ġdurante', 3.787074482333529), ('Ġunas', 12.62358160777843), 0.4212556808845704]",6.942969884278137
41,0,1,Emma investigó a la empresaria en la ciudad durante varias semanas.,"[('ĠinvestigÃ³', 11.654270877181158), ('Ġa', 5.590443283444733), ('Ġla', 3.336232282055728), ('Ġempresaria', 7.2585594244725975), ('Ġen', 5.951117043666974), ('Ġla', 3.426400722111288), ('Ġciudad', 4.733843102916912), ('Ġdurante', 8.1602438250282), ('Ġvarias', 6.807717224194796), 0.9015963454383604]",7.2585594244725975
41,1,1,Emma investigó a una empresaria en la ciudad durante varias semanas.,"[('ĠinvestigÃ³', 11.654270877181158), ('Ġa', 5.590443283444733), ('Ġuna', 4.959264203055812), ('Ġempresaria', 7.3203741167763114), ('Ġen', 5.860948603611414), ('Ġla', 2.975558521833487), ('Ġciudad', 1.6117608659931388), ('Ġdurante', 8.881591345472682), ('Ġvarias', 6.627380344083676), 0.6621524678787098]",7.3203741167763114
41,3,0,Emma investigó la empresaria en la ciudad durante varias semanas.,"[('ĠinvestigÃ³', 11.654270877181158), ('Ġla', 3.426400722111288), ('Ġempresaria', 10.24538900131303), ('Ġen', 5.7482380535419635), ('Ġla', 2.8741190267709817), ('Ġciudad', 4.440795672736341), ('Ġdurante', 8.43074914519488), ('Ġvarias', 6.672464564111456), 0.9576874551213603]",10.24538900131303
41,4,0,Emma investigó una empresaria en la ciudad durante varias semanas.,"[('ĠinvestigÃ³', 11.654270877181158), ('Ġuna', 5.590443283444733), ('Ġempresaria', 13.074423808056231), ('Ġen', 5.658069613486403), ('Ġla', 2.975558521833487), ('Ġciudad', 1.690658251041754), ('Ġdurante', 9.512770425861603), ('Ġvarias', 6.942969884278137), 0.755072630348075]",13.074423808056231
41,2,1,Emma investigó a la epidemia en la ciudad durante varias semanas.,"[('ĠinvestigÃ³', 11.654270877181158), ('Ġa', 5.590443283444733), ('Ġla', 3.336232282055728), ('Ġepidemia', 7.664317404722619), ('Ġen', 5.567901173430843), ('Ġla', 1.8935372411667646), ('Ġciudad', 1.7244714160625891), ('Ġdurante', 6.582296124055896), ('Ġvarias', 7.033138324333697), 0.7183536464582619]",7.664317404722619
41,5,0,Emma investigó la epidemia en la ciudad durante varias semanas.,"[('ĠinvestigÃ³', 11.654270877181158), ('Ġla', 3.426400722111288), ('Ġepidemia', 6.852801444222576), ('Ġen', 5.635527503472513), ('Ġla', 1.5441345359514687), ('Ġciudad', 1.6117608659931388), ('Ġdurante', 6.8978856642503565), ('Ġvarias', 7.213475204444817), 0.7663436853550201]",6.852801444222576
29,0,1,Alfonso miró a la granjera en la colina durante dos horas.,"[('ĠmirÃ³', 16.88404040040365), ('Ġa', 1.7920977461042593), ('Ġla', 2.5472584315695763), ('Ġgranjera', 5.860948603611415), ('Ġen', 5.860948603611414), ('Ġla', 1.713200361055644), ('Ġcolina', 6.587909637780058), ('Ġdurante', 8.746338685389341), ('Ġdos', 6.266706583861435), 2.2880241664098406]",5.860948603611415
29,3,0,Alfonso miró la granjera en la colina durante dos horas.,"[('ĠmirÃ³', 16.88404040040365), ('Ġla', 3.426400722111288), ('Ġgranjera', 7.127063782724904), ('Ġen', 4.959264203055812), ('Ġla', 1.4370595133854909), ('Ġcolina', 4.621132552847461), ('Ġdurante', 7.979906944917079), ('Ġdos', 4.643674662861351), 1.8681773674011382]",7.127063782724904
29,2,1,Alfonso miró a la estrella en la colina durante dos horas.,"[('ĠmirÃ³', 16.88404040040365), ('Ġa', 1.7920977461042593), ('Ġla', 2.5472584315695763), ('Ġestrella', 3.3432766914350687), ('Ġen', 5.319937963278052), ('Ġla', 2.5472584315695763), ('Ġcolina', 5.274501522781305), ('Ġdurante', 6.807717224194796), ('Ġdos', 5.951117043666974), 0.822787015506987]",3.3432766914350687
29,5,0,Alfonso miró la estrella en la colina durante dos horas.,"[('ĠmirÃ³', 16.974208840459212), ('Ġla', 3.5391112721807385), ('Ġestrella', 4.429524617729395), ('Ġen', 4.733843102916912), ('Ġla', 1.690658251041754), ('Ġcolina', 4.9064311327107575), ('Ġdurante', 6.942969884278137), ('Ġdos', 5.545359063416953), 1.0820212806667227]",4.429524617729395
49,0,1,Alba mencionó a la actriz en el teatro tras varios minutos.,"[('ĠmencionÃ³', 6.726941329978357), ('Ġa', 5.229769523222492), ('Ġla', 3.741990262305749), ('Ġactriz', 3.8772429223890894), ('Ġen', 4.6662167728752415), ('Ġel', 3.6067376022224087), ('Ġteatro', 4.4520667277432855), ('Ġtras', 8.566001805278221), ('Ġvarios', 8.701254465361561), 9.039386115569911]",3.8772429223890894
49,1,1,Alba mencionó a una actriz en el teatro tras varios minutos.,"[('ĠmencionÃ³', 6.726941329978357), ('Ġa', 5.229769523222492), ('Ġuna', 5.184685303194712), ('Ġactriz', 3.2460638420001677), ('Ġen', 5.522816953403063), ('Ġel', 2.8628479717640367), ('Ġteatro', 3.204854047131025), ('Ġtras', 11.361223447000587), ('Ġvarios', 9.197180885667143), 6.356875023916995]",3.2460638420001677
49,3,0,Alba mencionó la actriz en el teatro tras varios minutos.,"[('ĠmencionÃ³', 6.6799786007827535), ('Ġla', 4.711300992903022), ('Ġactriz', 9.152096665639363), ('Ġen', 4.576048332819681), ('Ġel', 3.696906042277969), ('Ġteatro', 4.492924302143462), ('Ġtras', 8.656170245333781), ('Ġvarios', 8.566001805278221), 9.061928225583802]",9.152096665639363
49,4,0,Alba mencionó una actriz en el teatro tras varios minutos.,"[('ĠmencionÃ³', 6.6799786007827535), ('Ġuna', 6.311790803889215), ('Ġactriz', 7.574148964667058), ('Ġen', 5.703153833514183), ('Ġel', 2.671240036645971), ('Ġteatro', 3.3436289119040357), ('Ġtras', 11.812065647278388), ('Ġvarios', 8.746338685389341), 6.176538143805875]",7.574148964667058
49,2,1,Alba mencionó a la ciudad en el teatro tras varios minutos.,"[('ĠmencionÃ³', 6.6799786007827535), ('Ġa', 5.252311633236382), ('Ġla', 3.741990262305749), ('Ġciudad', 8.47583336522266), ('Ġen', 5.860948603611414), ('Ġel', 2.2429399463820605), ('Ġteatro', 5.666522904741613), ('Ġtras', 11.271055006945026), ('Ġvarios', 8.52091758525044), 6.988054104305917]",8.47583336522266
49,5,0,Alba mencionó la ciudad en el teatro tras varios minutos.,"[('ĠmencionÃ³', 6.6799786007827535), ('Ġla', 4.711300992903022), ('Ġciudad', 10.639875926556105), ('Ġen', 4.463337782750231), ('Ġel', 2.1978557263542804), ('Ġteatro', 5.736966998535019), ('Ġtras', 11.225970786917246), ('Ġvarios', 8.25041226508376), 6.8753435542364665]",10.639875926556105
